 "subject" , "catalog" , "topicLabel" , "dbpediaURI" , "eventURI" , "resourceURI" ,
 "COMP" , "474" , " 10 000 000 andtf idf 1 " , "http://dbpedia.org/resource/Israel_Defense_Forces" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "  Computethe AP 3and" , "http://dbpedia.org/resource/Andhra_Pradesh" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "AP 3" , "http://dbpedia.org/resource/Associated_Press" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet05.pdf" ,
 "COMP" , "474" , "SPARQ Lquery " , "http://dbpedia.org/resource/SPARQ_Training" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "  Yu14  Chapter11 2  Facebook s Open Graph Protocol " , "http://dbpedia.org/resource/Facebook" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " e g  Canadain D Bpediaand Wikidata " , "http://dbpedia.org/resource/Wikidata" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "skos exact Match" , "http://dbpedia.org/resource/Simple_Knowledge_Organization_System" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Linked Data  Design Issues II" , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Includesslidesby Ivan Herman W3C  Her " , "http://dbpedia.org/resource/Herman_and_Katnip" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Google s Knowledge Graph" , "http://dbpedia.org/resource/Google" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Usedtogetherwiththe  Like button" , "http://dbpedia.org/resource/Like_button" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Learning SPARQL  Queryingand Updatingwith SPARQL1 1" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " The W3C  Layer Cake " , "http://dbpedia.org/resource/World_Wide_Web_Consortium" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "rdfs see Also" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Shapes Constraint Language SHACL " , "http://dbpedia.org/resource/SHACL" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "D Bpedia Spotlight" , "http://dbpedia.org/resource/The_Boston_Globe" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Wikidata" , "http://dbpedia.org/resource/Wikidata" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "A2012paperreportsa85 1 accuracyfor English with7 4 missinglinks " , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "TB Lat TE Don  Theyearopendatawentworldwide 2010 " , "http://dbpedia.org/resource/Terabyte" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " temporalelement spa spatialelement CE classexpression OPE objectpropertyexpression DP datatype" , "http://dbpedia.org/resource/Spa" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " RDF SPARQL " , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Freebase" , "http://dbpedia.org/resource/Freebase" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Addedtometa tagsin HTM Lpage" , "http://dbpedia.org/resource/HTM_Personenvervoer" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Linked Data  Structured Dataonthe Web" , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "A Developer s Guidetothe Semantic Web" , "http://dbpedia.org/resource/Semantic_Web" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Which CE1 OPE CE2 " , "http://dbpedia.org/resource/Ope" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "objectpropertyrelation data datatypepropertyrelation num numeric quan quantitative tem " , "http://dbpedia.org/resource/Transmission_electron_microscopy" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Morgan  Claypool 2011 " , "http://dbpedia.org/resource/Morgan_Grimes" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "https www youtube com watch v 3 Yc Z3 Zqk0a8" , "http://dbpedia.org/resource/BMW_Z3" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Example  African Wildlife Ontology AWO " , "http://dbpedia.org/resource/Ontology" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Exportedfromotherdatasources e g  Music Brainz " , "http://dbpedia.org/resource/MusicBrainz" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "D Bpedia Spotlight  Disambiguation" , "http://dbpedia.org/resource/The_Boston_Globe" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Copyright2011by Springer  Verlag Berlin Heidelberg DFH11 " , "http://dbpedia.org/resource/Axel_Springer_SE" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "competency questions to SPARQL OWL queries translations" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "rdfs sub Property Of" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Anotherapproach SHACL" , "http://dbpedia.org/resource/SHACL" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " John Domingue  Dieter Fensel and James A  Hendler editors " , "http://dbpedia.org/resource/Dieter_Fensel" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Metaweb" , "http://dbpedia.org/resource/Metaweb" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Linked Data  Design Issues" , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Handbookof Semantic Web Technologies" , "http://dbpedia.org/resource/Semantic_Web" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "and Software Engineering" , "http://dbpedia.org/resource/Software_engineering" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Departmentof Computer Science" , "http://dbpedia.org/resource/Computer_science" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Whensomeonelooksupa URI provideusefulinformation usingthestandards" , "http://dbpedia.org/resource/Uniform_Resource_Identifier" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Entity Linking" , "http://dbpedia.org/resource/Entity_linking" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Linked Data  Evolvingthe Webintoa Global Data Space" , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " HB11 WZRH14  Bookson Linked Data " , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Spotlight" , "http://dbpedia.org/resource/The_Boston_Globe" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Liyang Yu " , "http://dbpedia.org/resource/Liyang" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Towards Competency Question  Driven Ontology Authoring https link springer com chapter 10 1007 978 3 319 07443 6 50" , "http://dbpedia.org/resource/Ontology" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Tom Heathand Christian Bizer " , "http://dbpedia.org/resource/Christianity" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "  Yu14  Chapter12  Wikidata " , "http://dbpedia.org/resource/Wikidata" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Cham 2020  Springer International Publishing " , "http://dbpedia.org/resource/Chams" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "https www dbpedia spotlight org " , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Seehttps www researchgate net publication 338424817  Dataset of ontology " , "http://dbpedia.org/resource/ResearchGate" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " https www w3 org TR shacl see HHDF20 foranexample " , "http://dbpedia.org/resource/SHACL" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Marvin Hofer  Sebastian Hellmann  Milan Dojchinovski and Johannes" , "http://dbpedia.org/resource/Saint_Sebastian" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "https en wikipedia org wiki  Wikidata" , "http://dbpedia.org/resource/Wikidata" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Reading Material" , "http://dbpedia.org/resource/Reading_F.C." , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Facebook Graph Search" , "http://dbpedia.org/resource/Facebook_Graph_Search" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "LOD Datasets https www lod cloud net " , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "CQ Archetypes PA  Predicate Arity RT  Relation Type M DE  Domain independent Element obj " , "http://dbpedia.org/resource/Predicate_(grammar)" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "http www w3 org  People  Ivan  Core Presentations RDF Tutorial " , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "international 19iht btnumbers19A 19iht btnumbers19A facebook Jumbo v2 jpg " , "http://dbpedia.org/resource/Jumbo" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "Q5 " , "http://dbpedia.org/resource/Audi_Q5" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "https www w3 org  Design Issues  Linked Data html" , "http://dbpedia.org/resource/Design_Issues" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "skos narrow Match" , "http://dbpedia.org/resource/Simple_Knowledge_Organization_System" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "skos broad Match" , "http://dbpedia.org/resource/Simple_Knowledge_Organization_System" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "predicate" , "http://dbpedia.org/resource/First-order_logic" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Wikidata  Data Model" , "http://dbpedia.org/resource/Wikidata" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Linked Data Publishing Optionsand Wws" , "http://dbpedia.org/resource/Data_publishing" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Copyright2014by Manning Publications Co WZRH14 " , "http://dbpedia.org/resource/Manning_Publications" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Springer  Verlag Berlin Heidelberg 2ndedition 2014 " , "http://dbpedia.org/resource/Axel_Springer_SE" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Knowledge Management Architecture3 0" , "http://dbpedia.org/resource/Knowledge_management" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Facebook s Open Graph Protocol" , "http://dbpedia.org/resource/Facebook" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "schema org" , "http://dbpedia.org/resource/XML_schema" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "  Yu14  Chapter9  Linked Open Data " , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Frey " , "http://dbpedia.org/resource/Richard_Karl_Hjalmar_Frey" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Notusingfull RDF" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "  Semi  Automaticallyconstructed e g D Bpedia  Babel Net " , "http://dbpedia.org/resource/Babel_Label" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "rdfs sub Class Of" , "http://dbpedia.org/resource/RDF_Schema" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "transitive" , "http://dbpedia.org/resource/Transitive_verb" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " David Wood  Marsha Zaidman  Luke Ruth and Michael Hausenblas " , "http://dbpedia.org/resource/Straitjacket_Fits" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "https doi org 10 1145 2506182 2506198" , "http://dbpedia.org/resource/Digital_object_identifier" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Community constructed e g  Freebase  Wikidata " , "http://dbpedia.org/resource/Freebase" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , " Tutorialon Semantic Web Technologies " , "http://dbpedia.org/resource/Semantic_Web" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "LOD compliantformat " , "http://dbpedia.org/resource/Level_of_detail" , "http://focu.io/data#005484_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides05.pdf" ,
 "COMP" , "474" , "SPARQL Server Engines" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "DESCRIBE http dbpedia org resource  Concordia  University " , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Includesslidesby Ivan Herman W3C  Her " , "http://dbpedia.org/resource/Herman_and_Katnip" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "http www w3 org TR owl2 overview " , "http://dbpedia.org/resource/Web_Ontology_Language" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Probablythemostwidelyusedtypeof SPARQ Lquery" , "http://dbpedia.org/resource/SPARQ_Training" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " The Web Ontology Language OWL " , "http://dbpedia.org/resource/Web_Ontology_Language" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Example usingthe Gene Ontology " , "http://dbpedia.org/resource/Gene_ontology" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Learning SPARQL  Queryingand Updatingwith SPARQL1 1" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Public SPARQL Endpoint" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "inference" , "http://dbpedia.org/resource/Inference" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Knowledge Base Queries SPARQL" , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "schema birth Date 1990 07 04 xsd date " , "http://dbpedia.org/resource/XML_schema" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Apache Jena seehttps jena apache org " , "http://dbpedia.org/resource/Apache_HTTP_Server" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "RDF Dataset" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "SPARQ Lendpoint" , "http://dbpedia.org/resource/SPARQ_Training" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "https www w3 org TR rdf11 primer " , "http://dbpedia.org/resource/Centerfire_ammunition" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Likean RD Ftriple exceptsubject predicate and orobjectmaybea" , "http://dbpedia.org/resource/First-order_logic" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Linked Data  Structured Dataonthe Web" , "http://dbpedia.org/resource/Linked_data" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , "A Developer s Guidetothe Semantic Web" , "http://dbpedia.org/resource/Semantic_Web" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Currentversion1 1 like RDF RDFS " , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " WZRH14  Chapter5 SPARQL " , "http://dbpedia.org/resource/SPARQL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Amazon AWS Neptune seehttps aws amazon com neptune " , "http://dbpedia.org/resource/Amazon_Web_Services" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Thiswillreturnaperson s URL " , "http://dbpedia.org/resource/URL" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " Copyright2011by Springer  Verlag Berlin Heidelberg DFH11 " , "http://dbpedia.org/resource/Axel_Springer_SE" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
 "COMP" , "474" , " John Domingue  Dieter Fensel and James A  Hendler editors " , "http://dbpedia.org/resource/Dieter_Fensel" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Slides/slides04.pdf" ,
